unit,sex,age,region,year,value
YR,M,Y30,AT,2007,48.5
YR,M,Y31,AT,2007,47.5
YR,M,Y32,AT,2007,46.6
YR,M,Y33,AT,2007,45.6
YR,M,Y34,AT,2007,44.6
YR,M,Y35,AT,2007,43.7
YR,M,Y36,AT,2007,42.7
YR,M,Y37,AT,2007,41.8
YR,M,Y38,AT,2007,40.8
YR,M,Y39,AT,2007,39.8
YR,M,Y4,AT,2007,73.8
YR,M,Y40,AT,2007,38.9
YR,M,Y41,AT,2007,38.0
YR,M,Y42,AT,2007,37.0
YR,M,Y43,AT,2007,36.1
YR,M,Y44,AT,2007,35.1
YR,M,Y45,AT,2007,34.2
YR,M,Y46,AT,2007,33.3
YR,M,Y47,AT,2007,32.4
YR,M,Y48,AT,2007,31.5
YR,M,Y49,AT,2007,30.6
YR,M,Y5,AT,2007,72.8
YR,M,Y50,AT,2007,29.7
YR,M,Y51,AT,2007,28.8
YR,M,Y52,AT,2007,27.9
YR,M,Y53,AT,2007,27.1
YR,M,Y54,AT,2007,26.2
YR,M,Y55,AT,2007,25.4
YR,M,Y56,AT,2007,24.5
YR,M,Y57,AT,2007,23.7
YR,M,Y58,AT,2007,22.9
YR,M,Y59,AT,2007,22.1
YR,M,Y6,AT,2007,71.8
YR,M,Y60,AT,2007,21.3
YR,M,Y61,AT,2007,20.5
YR,M,Y62,AT,2007,19.8
YR,M,Y63,AT,2007,19.0
YR,M,Y64,AT,2007,18.3
YR,M,Y65,AT,2007,17.5
YR,M,Y66,AT,2007,16.8
YR,M,Y67,AT,2007,16.0
YR,M,Y68,AT,2007,15.3
YR,M,Y69,AT,2007,14.6
YR,M,Y7,AT,2007,70.8
YR,M,Y70,AT,2007,13.9
YR,M,Y71,AT,2007,13.2
YR,M,Y72,AT,2007,12.5
YR,M,Y73,AT,2007,11.9
YR,M,Y74,AT,2007,11.3
YR,M,Y75,AT,2007,10.6
YR,M,Y76,AT,2007,10.0
YR,M,Y77,AT,2007,9.5
YR,M,Y78,AT,2007,8.9
YR,M,Y79,AT,2007,8.4
YR,M,Y8,AT,2007,69.8
YR,M,Y80,AT,2007,7.9
YR,M,Y81,AT,2007,7.4
YR,M,Y82,AT,2007,7.0
YR,M,Y83,AT,2007,6.5
YR,M,Y84,AT,2007,6.1
YR,M,Y9,AT,2007,68.8
YR,M,Y_GE85,AT,2007,5.8
YR,M,Y_LT1,AT,2007,77.4
YR,T,Y1,AT,2007,79.6
YR,T,Y10,AT,2007,70.7
YR,T,Y11,AT,2007,69.7
YR,T,Y12,AT,2007,68.7
YR,T,Y13,AT,2007,67.7
YR,T,Y14,AT,2007,66.7
YR,T,Y15,AT,2007,65.8
YR,T,Y16,AT,2007,64.8
YR,T,Y17,AT,2007,63.8
YR,T,Y18,AT,2007,62.8
YR,T,Y19,AT,2007,61.9
YR,T,Y2,AT,2007,78.7
YR,T,Y20,AT,2007,60.9
YR,T,Y21,AT,2007,59.9
YR,T,Y22,AT,2007,59.0
YR,T,Y23,AT,2007,58.0
YR,T,Y24,AT,2007,57.0
YR,T,Y25,AT,2007,56.1
YR,T,Y26,AT,2007,55.1
YR,T,Y27,AT,2007,54.1
YR,T,Y28,AT,2007,53.1
YR,T,Y29,AT,2007,52.2
YR,T,Y3,AT,2007,77.7
YR,T,Y30,AT,2007,51.2
YR,T,Y31,AT,2007,50.2
YR,T,Y32,AT,2007,49.2
YR,T,Y33,AT,2007,48.3
YR,T,Y34,AT,2007,47.3
YR,T,Y35,AT,2007,46.3
YR,T,Y36,AT,2007,45.4
YR,T,Y37,AT,2007,44.4
YR,T,Y38,AT,2007,43.4
YR,T,Y39,AT,2007,42.5
YR,T,Y4,AT,2007,76.7
YR,T,Y40,AT,2007,41.5
YR,T,Y41,AT,2007,40.6
YR,T,Y42,AT,2007,39.6
YR,T,Y43,AT,2007,38.6
YR,T,Y44,AT,2007,37.7
YR,T,Y45,AT,2007,36.8
YR,T,Y46,AT,2007,35.8
YR,T,Y47,AT,2007,34.9
YR,T,Y48,AT,2007,34.0
YR,T,Y49,AT,2007,33.1
YR,T,Y5,AT,2007,75.7
YR,T,Y50,AT,2007,32.1
YR,T,Y51,AT,2007,31.2
YR,T,Y52,AT,2007,30.3
YR,T,Y53,AT,2007,29.5
YR,T,Y54,AT,2007,28.6
YR,T,Y55,AT,2007,27.7
YR,T,Y56,AT,2007,26.8
YR,T,Y57,AT,2007,26.0
YR,T,Y58,AT,2007,25.1
YR,T,Y59,AT,2007,24.3
YR,T,Y6,AT,2007,74.7
YR,T,Y60,AT,2007,23.5
YR,T,Y61,AT,2007,22.7
YR,T,Y62,AT,2007,21.8
YR,T,Y63,AT,2007,21.0
YR,T,Y64,AT,2007,20.3
YR,T,Y65,AT,2007,19.4
YR,T,Y66,AT,2007,18.7
YR,T,Y67,AT,2007,17.9
YR,T,Y68,AT,2007,17.1
YR,T,Y69,AT,2007,16.4
YR,T,Y7,AT,2007,73.7
YR,T,Y70,AT,2007,15.6
YR,T,Y71,AT,2007,14.8
YR,T,Y72,AT,2007,14.1
YR,T,Y73,AT,2007,13.4
YR,T,Y74,AT,2007,12.7
YR,T,Y75,AT,2007,12.0
YR,T,Y76,AT,2007,11.3
YR,T,Y77,AT,2007,10.7
YR,T,Y78,AT,2007,10.1
YR,T,Y79,AT,2007,9.5
YR,T,Y8,AT,2007,72.7
YR,T,Y80,AT,2007,8.9
YR,T,Y81,AT,2007,8.4
YR,T,Y82,AT,2007,7.8
YR,T,Y83,AT,2007,7.3
YR,T,Y84,AT,2007,6.8
YR,T,Y9,AT,2007,71.7
YR,T,Y_GE85,AT,2007,6.4
YR,T,Y_LT1,AT,2007,80.3
YR,F,Y1,AT,2006,82.0
YR,F,Y10,AT,2006,73.1
YR,F,Y11,AT,2006,72.1
YR,F,Y12,AT,2006,71.1
YR,F,Y13,AT,2006,70.1
YR,F,Y14,AT,2006,69.2
YR,F,Y15,AT,2006,68.2
YR,F,Y16,AT,2006,67.2
YR,F,Y17,AT,2006,66.2
YR,F,Y18,AT,2006,65.2
YR,F,Y19,AT,2006,64.2
YR,F,Y2,AT,2006,81.1
YR,F,Y20,AT,2006,63.2
YR,F,Y21,AT,2006,62.3
YR,F,Y22,AT,2006,61.3
YR,F,Y23,AT,2006,60.3
YR,F,Y24,AT,2006,59.3
YR,F,Y25,AT,2006,58.3
YR,F,Y26,AT,2006,57.4
YR,F,Y27,AT,2006,56.4
YR,F,Y28,AT,2006,55.4
YR,F,Y29,AT,2006,54.4
YR,F,Y3,AT,2006,80.1
YR,F,Y30,AT,2006,53.4
YR,F,Y31,AT,2006,52.4
YR,F,Y32,AT,2006,51.4
YR,F,Y33,AT,2006,50.5
YR,F,Y34,AT,2006,49.5
YR,F,Y35,AT,2006,48.5
YR,F,Y36,AT,2006,47.5
YR,F,Y37,AT,2006,46.6
YR,F,Y38,AT,2006,45.6
YR,F,Y39,AT,2006,44.6
YR,F,Y4,AT,2006,79.1
YR,F,Y40,AT,2006,43.6
YR,F,Y41,AT,2006,42.7
YR,F,Y42,AT,2006,41.7
YR,F,Y43,AT,2006,40.7
YR,F,Y44,AT,2006,39.8
YR,F,Y45,AT,2006,38.8
YR,F,Y46,AT,2006,37.9
YR,F,Y47,AT,2006,36.9
YR,F,Y48,AT,2006,36.0
YR,F,Y49,AT,2006,35.0
YR,F,Y5,AT,2006,78.1
YR,F,Y50,AT,2006,34.1
YR,F,Y51,AT,2006,33.1
YR,F,Y52,AT,2006,32.2
YR,F,Y53,AT,2006,31.3
YR,F,Y54,AT,2006,30.4
YR,F,Y55,AT,2006,29.5
YR,F,Y56,AT,2006,28.6
YR,F,Y57,AT,2006,27.7
YR,F,Y58,AT,2006,26.8
YR,F,Y59,AT,2006,25.9
YR,F,Y6,AT,2006,77.1
YR,F,Y60,AT,2006,25.0
YR,F,Y61,AT,2006,24.1
YR,F,Y62,AT,2006,23.3
YR,F,Y63,AT,2006,22.4
YR,F,Y64,AT,2006,21.5
YR,F,Y65,AT,2006,20.7
YR,F,Y66,AT,2006,19.8
YR,F,Y67,AT,2006,19.0
YR,F,Y68,AT,2006,18.1
YR,F,Y69,AT,2006,17.3
YR,F,Y7,AT,2006,76.1
YR,F,Y70,AT,2006,16.5
YR,F,Y71,AT,2006,15.7
YR,F,Y72,AT,2006,14.9
YR,F,Y73,AT,2006,14.1
YR,F,Y74,AT,2006,13.4
YR,F,Y75,AT,2006,12.6
YR,F,Y76,AT,2006,11.9
YR,F,Y77,AT,2006,11.2
YR,F,Y78,AT,2006,10.5
YR,F,Y79,AT,2006,9.8
YR,F,Y8,AT,2006,75.1
YR,F,Y80,AT,2006,9.2
YR,F,Y81,AT,2006,8.6
YR,F,Y82,AT,2006,8.0
YR,F,Y83,AT,2006,7.4
YR,F,Y84,AT,2006,6.9
YR,F,Y9,AT,2006,74.1
YR,F,Y_GE85,AT,2006,6.4
YR,F,Y_LT1,AT,2006,82.8
YR,M,Y1,AT,2006,76.5
YR,M,Y10,AT,2006,67.6
YR,M,Y11,AT,2006,66.6
YR,M,Y12,AT,2006,65.6
YR,M,Y13,AT,2006,64.6
YR,M,Y14,AT,2006,63.6
YR,M,Y15,AT,2006,62.6
YR,M,Y16,AT,2006,61.6
YR,M,Y17,AT,2006,60.7
YR,M,Y18,AT,2006,59.7
YR,M,Y19,AT,2006,58.8
YR,M,Y2,AT,2006,75.5
YR,M,Y20,AT,2006,57.8
YR,M,Y21,AT,2006,56.9
YR,M,Y22,AT,2006,55.9
YR,M,Y23,AT,2006,55.0
YR,M,Y24,AT,2006,54.0
YR,M,Y25,AT,2006,53.1
YR,M,Y26,AT,2006,52.1
YR,M,Y27,AT,2006,51.1
YR,M,Y28,AT,2006,50.2
YR,M,Y29,AT,2006,49.2
YR,M,Y3,AT,2006,74.5
YR,M,Y30,AT,2006,48.2
YR,M,Y31,AT,2006,47.3
YR,M,Y32,AT,2006,46.3
YR,M,Y33,AT,2006,45.3
YR,M,Y34,AT,2006,44.4
YR,M,Y35,AT,2006,43.4
YR,M,Y36,AT,2006,42.5
YR,M,Y37,AT,2006,41.5
YR,M,Y38,AT,2006,40.6
YR,M,Y39,AT,2006,39.6
YR,M,Y4,AT,2006,73.5
YR,M,Y40,AT,2006,38.7
YR,M,Y41,AT,2006,37.7
YR,M,Y42,AT,2006,36.8
YR,M,Y43,AT,2006,35.8
YR,M,Y44,AT,2006,34.9
YR,M,Y45,AT,2006,34.0
YR,M,Y46,AT,2006,33.0
YR,M,Y47,AT,2006,32.1
YR,M,Y48,AT,2006,31.2
YR,M,Y49,AT,2006,30.3
YR,M,Y5,AT,2006,72.5
YR,M,Y50,AT,2006,29.4
YR,M,Y51,AT,2006,28.5
YR,M,Y52,AT,2006,27.7
YR,M,Y53,AT,2006,26.8
YR,M,Y54,AT,2006,25.9
YR,M,Y55,AT,2006,25.1
YR,M,Y56,AT,2006,24.3
YR,M,Y57,AT,2006,23.4
YR,M,Y58,AT,2006,22.6
YR,M,Y59,AT,2006,21.8
YR,M,Y6,AT,2006,71.5
YR,M,Y60,AT,2006,21.1
YR,M,Y61,AT,2006,20.3
YR,M,Y62,AT,2006,19.5
YR,M,Y63,AT,2006,18.8
YR,M,Y64,AT,2006,18.0
YR,M,Y65,AT,2006,17.3
YR,M,Y66,AT,2006,16.5
YR,M,Y67,AT,2006,15.8
YR,M,Y68,AT,2006,15.1
YR,M,Y69,AT,2006,14.4
YR,M,Y7,AT,2006,70.6
YR,M,Y70,AT,2006,13.7
YR,M,Y71,AT,2006,13.0
YR,M,Y72,AT,2006,12.3
YR,M,Y73,AT,2006,11.6
YR,M,Y74,AT,2006,11.0
YR,M,Y75,AT,2006,10.4
YR,M,Y76,AT,2006,9.8
YR,M,Y77,AT,2006,9.2
YR,M,Y78,AT,2006,8.7
YR,M,Y79,AT,2006,8.1
YR,M,Y8,AT,2006,69.6
YR,M,Y80,AT,2006,7.6
YR,M,Y81,AT,2006,7.1
YR,M,Y82,AT,2006,6.7
YR,M,Y83,AT,2006,6.3
YR,M,Y84,AT,2006,5.8
YR,M,Y9,AT,2006,68.6
YR,M,Y_GE85,AT,2006,5.5
YR,M,Y_LT1,AT,2006,77.1
YR,T,Y1,AT,2006,79.4
YR,T,Y10,AT,2006,70.5
YR,T,Y11,AT,2006,69.5
YR,T,Y12,AT,2006,68.5
YR,T,Y13,AT,2006,67.5
YR,T,Y14,AT,2006,66.5
YR,T,Y15,AT,2006,65.5
YR,T,Y16,AT,2006,64.5
YR,T,Y17,AT,2006,63.6
YR,T,Y18,AT,2006,62.6
YR,T,Y19,AT,2006,61.6
YR,T,Y2,AT,2006,78.4
YR,T,Y20,AT,2006,60.7
YR,T,Y21,AT,2006,59.7
YR,T,Y22,AT,2006,58.7
YR,T,Y23,AT,2006,57.8
YR,T,Y24,AT,2006,56.8
YR,T,Y25,AT,2006,55.8
YR,T,Y26,AT,2006,54.9
YR,T,Y27,AT,2006,53.9
YR,T,Y28,AT,2006,52.9
YR,T,Y29,AT,2006,51.9
YR,T,Y3,AT,2006,77.4
YR,T,Y30,AT,2006,51.0
YR,T,Y31,AT,2006,50.0
YR,T,Y32,AT,2006,49.0
YR,T,Y33,AT,2006,48.0
YR,T,Y34,AT,2006,47.1
YR,T,Y35,AT,2006,46.1
YR,T,Y36,AT,2006,45.1
YR,T,Y37,AT,2006,44.2
YR,T,Y38,AT,2006,43.2
YR,T,Y39,AT,2006,42.2
YR,T,Y4,AT,2006,76.4
YR,T,Y40,AT,2006,41.3
YR,T,Y41,AT,2006,40.3
YR,T,Y42,AT,2006,39.4
YR,T,Y43,AT,2006,38.4
YR,T,Y44,AT,2006,37.5
YR,T,Y45,AT,2006,36.5
YR,T,Y46,AT,2006,35.6
YR,T,Y47,AT,2006,34.7
YR,T,Y48,AT,2006,33.7
YR,T,Y49,AT,2006,32.8
YR,T,Y5,AT,2006,75.4
YR,T,Y50,AT,2006,31.9
YR,T,Y51,AT,2006,31.0
YR,T,Y52,AT,2006,30.1
YR,T,Y53,AT,2006,29.2
YR,T,Y54,AT,2006,28.3
YR,T,Y55,AT,2006,27.5
YR,T,Y56,AT,2006,26.6
YR,T,Y57,AT,2006,25.7
YR,T,Y58,AT,2006,24.9
YR,T,Y59,AT,2006,24.1
YR,T,Y6,AT,2006,74.4
YR,T,Y60,AT,2006,23.2
YR,T,Y61,AT,2006,22.4
YR,T,Y62,AT,2006,21.6
YR,T,Y63,AT,2006,20.8
YR,T,Y64,AT,2006,20.0
YR,T,Y65,AT,2006,19.2
YR,T,Y66,AT,2006,18.4
YR,T,Y67,AT,2006,17.6
YR,T,Y68,AT,2006,16.8
YR,T,Y69,AT,2006,16.1
YR,T,Y7,AT,2006,73.5
YR,T,Y70,AT,2006,15.3
YR,T,Y71,AT,2006,14.6
YR,T,Y72,AT,2006,13.9
YR,T,Y73,AT,2006,13.1
YR,T,Y74,AT,2006,12.5
YR,T,Y75,AT,2006,11.8
YR,T,Y76,AT,2006,11.1
YR,T,Y77,AT,2006,10.5
YR,T,Y78,AT,2006,9.9
YR,T,Y79,AT,2006,9.3
YR,T,Y8,AT,2006,72.5
YR,T,Y80,AT,2006,8.7
YR,T,Y81,AT,2006,8.1
YR,T,Y82,AT,2006,7.6
YR,T,Y83,AT,2006,7.1
YR,T,Y84,AT,2006,6.6
YR,T,Y9,AT,2006,71.5
YR,T,Y_GE85,AT,2006,6.1
YR,T,Y_LT1,AT,2006,80.1
YR,F,Y1,AT,2005,81.6
YR,F,Y10,AT,2005,72.7
YR,F,Y11,AT,2005,71.7
YR,F,Y12,AT,2005,70.7
YR,F,Y13,AT,2005,69.7
YR,F,Y14,AT,2005,68.7
YR,F,Y15,AT,2005,67.7
YR,F,Y16,AT,2005,66.7
YR,F,Y17,AT,2005,65.7
YR,F,Y18,AT,2005,64.7
YR,F,Y19,AT,2005,63.8
YR,F,Y2,AT,2005,80.6
YR,F,Y20,AT,2005,62.8
YR,F,Y21,AT,2005,61.8
YR,F,Y22,AT,2005,60.8
YR,F,Y23,AT,2005,59.8
YR,F,Y24,AT,2005,58.9
YR,F,Y25,AT,2005,57.9
YR,F,Y26,AT,2005,56.9
YR,F,Y27,AT,2005,55.9
YR,F,Y28,AT,2005,54.9
YR,F,Y29,AT,2005,53.9
YR,F,Y3,AT,2005,79.6
YR,F,Y30,AT,2005,52.9
YR,F,Y31,AT,2005,52.0
YR,F,Y32,AT,2005,51.0
YR,F,Y33,AT,2005,50.0
YR,F,Y34,AT,2005,49.0
YR,F,Y35,AT,2005,48.0
YR,F,Y36,AT,2005,47.1
YR,F,Y37,AT,2005,46.1
YR,F,Y38,AT,2005,45.1
YR,F,Y39,AT,2005,44.1
YR,F,Y4,AT,2005,78.6
YR,F,Y40,AT,2005,43.2
YR,F,Y41,AT,2005,42.2
YR,F,Y42,AT,2005,41.2
YR,F,Y43,AT,2005,40.3
YR,F,Y44,AT,2005,39.3
YR,F,Y45,AT,2005,38.4
YR,F,Y46,AT,2005,37.4
YR,F,Y47,AT,2005,36.5
YR,F,Y48,AT,2005,35.5
YR,F,Y49,AT,2005,34.6
YR,F,Y5,AT,2005,77.6
YR,F,Y50,AT,2005,33.7
YR,F,Y51,AT,2005,32.7
YR,F,Y52,AT,2005,31.8
YR,F,Y53,AT,2005,30.9
YR,F,Y54,AT,2005,30.0
YR,F,Y55,AT,2005,29.1
YR,F,Y56,AT,2005,28.2
YR,F,Y57,AT,2005,27.3
YR,F,Y58,AT,2005,26.4
YR,F,Y59,AT,2005,25.5
YR,F,Y6,AT,2005,76.6
YR,F,Y60,AT,2005,24.6
YR,F,Y61,AT,2005,23.8
YR,F,Y62,AT,2005,22.9
YR,F,Y63,AT,2005,22.1
YR,F,Y64,AT,2005,21.2
YR,F,Y65,AT,2005,20.3
YR,F,Y66,AT,2005,19.5
YR,F,Y67,AT,2005,18.6
YR,F,Y68,AT,2005,17.8
YR,F,Y69,AT,2005,17.0
YR,F,Y7,AT,2005,75.6
YR,F,Y70,AT,2005,16.1
YR,F,Y71,AT,2005,15.3
YR,F,Y72,AT,2005,14.6
YR,F,Y73,AT,2005,13.8
YR,F,Y74,AT,2005,13.0
YR,F,Y75,AT,2005,12.3
YR,F,Y76,AT,2005,11.5
YR,F,Y77,AT,2005,10.8
YR,F,Y78,AT,2005,10.2
YR,F,Y79,AT,2005,9.5
YR,F,Y8,AT,2005,74.7
YR,F,Y80,AT,2005,8.8
YR,F,Y81,AT,2005,8.2
YR,F,Y82,AT,2005,7.7
YR,F,Y83,AT,2005,7.1
YR,F,Y84,AT,2005,6.6
YR,F,Y9,AT,2005,73.7
YR,F,Y_GE85,AT,2005,6.1
YR,F,Y_LT1,AT,2005,82.2
YR,M,Y1,AT,2005,76.0
YR,M,Y10,AT,2005,67.1
YR,M,Y11,AT,2005,66.1
YR,M,Y12,AT,2005,65.1
YR,M,Y13,AT,2005,64.1
YR,M,Y14,AT,2005,63.1
YR,M,Y15,AT,2005,62.1
YR,M,Y16,AT,2005,61.2
YR,M,Y17,AT,2005,60.2
YR,M,Y18,AT,2005,59.2
YR,M,Y19,AT,2005,58.3
YR,M,Y2,AT,2005,75.0
YR,M,Y20,AT,2005,57.3
YR,M,Y21,AT,2005,56.4
YR,M,Y22,AT,2005,55.5
YR,M,Y23,AT,2005,54.5
YR,M,Y24,AT,2005,53.6
YR,M,Y25,AT,2005,52.6
YR,M,Y26,AT,2005,51.6
YR,M,Y27,AT,2005,50.7
YR,M,Y28,AT,2005,49.7
YR,M,Y29,AT,2005,48.8
YR,M,Y3,AT,2005,74.0
YR,M,Y30,AT,2005,47.8
YR,M,Y31,AT,2005,46.8
YR,M,Y32,AT,2005,45.9
YR,M,Y33,AT,2005,44.9
YR,M,Y34,AT,2005,44.0
YR,M,Y35,AT,2005,43.0
YR,M,Y36,AT,2005,42.0
YR,M,Y37,AT,2005,41.1
YR,M,Y38,AT,2005,40.1
YR,M,Y39,AT,2005,39.2
YR,M,Y4,AT,2005,73.0
YR,M,Y40,AT,2005,38.2
YR,M,Y41,AT,2005,37.3
YR,M,Y42,AT,2005,36.3
YR,M,Y43,AT,2005,35.4
YR,M,Y44,AT,2005,34.5
YR,M,Y45,AT,2005,33.6
YR,M,Y46,AT,2005,32.6
YR,M,Y47,AT,2005,31.7
YR,M,Y48,AT,2005,30.8
YR,M,Y49,AT,2005,29.9
YR,M,Y5,AT,2005,72.0
YR,M,Y50,AT,2005,29.0
YR,M,Y51,AT,2005,28.2
YR,M,Y52,AT,2005,27.3
YR,M,Y53,AT,2005,26.4
YR,M,Y54,AT,2005,25.6
YR,M,Y55,AT,2005,24.8
YR,M,Y56,AT,2005,23.9
YR,M,Y57,AT,2005,23.1
YR,M,Y58,AT,2005,22.3
YR,M,Y59,AT,2005,21.6
YR,M,Y6,AT,2005,71.1
YR,M,Y60,AT,2005,20.8
YR,M,Y61,AT,2005,20.0
YR,M,Y62,AT,2005,19.2
YR,M,Y63,AT,2005,18.5
YR,M,Y64,AT,2005,17.7
YR,M,Y65,AT,2005,17.0
YR,M,Y66,AT,2005,16.2
YR,M,Y67,AT,2005,15.5
YR,M,Y68,AT,2005,14.8
YR,M,Y69,AT,2005,14.1
YR,M,Y7,AT,2005,70.1
YR,M,Y70,AT,2005,13.4
YR,M,Y71,AT,2005,12.7
YR,M,Y72,AT,2005,12.1
YR,M,Y73,AT,2005,11.4
YR,M,Y74,AT,2005,10.8
YR,M,Y75,AT,2005,10.2
YR,M,Y76,AT,2005,9.6
YR,M,Y77,AT,2005,9.0
YR,M,Y78,AT,2005,8.5
YR,M,Y79,AT,2005,8.0
YR,M,Y8,AT,2005,69.1
YR,M,Y80,AT,2005,7.4
YR,M,Y81,AT,2005,7.0
YR,M,Y82,AT,2005,6.5
YR,M,Y83,AT,2005,6.1
YR,M,Y84,AT,2005,5.7
YR,M,Y9,AT,2005,68.1
YR,M,Y_GE85,AT,2005,5.3
YR,M,Y_LT1,AT,2005,76.6
YR,T,Y1,AT,2005,78.9
YR,T,Y10,AT,2005,70.0
YR,T,Y11,AT,2005,69.0
YR,T,Y12,AT,2005,68.0
YR,T,Y13,AT,2005,67.0
YR,T,Y14,AT,2005,66.0
YR,T,Y15,AT,2005,65.0
YR,T,Y16,AT,2005,64.0
YR,T,Y17,AT,2005,63.1
YR,T,Y18,AT,2005,62.1
YR,T,Y19,AT,2005,61.1
YR,T,Y2,AT,2005,77.9
YR,T,Y20,AT,2005,60.2
YR,T,Y21,AT,2005,59.2
YR,T,Y22,AT,2005,58.3
YR,T,Y23,AT,2005,57.3
YR,T,Y24,AT,2005,56.3
YR,T,Y25,AT,2005,55.4
YR,T,Y26,AT,2005,54.4
YR,T,Y27,AT,2005,53.4
YR,T,Y28,AT,2005,52.4
YR,T,Y29,AT,2005,51.5
YR,T,Y3,AT,2005,76.9
YR,T,Y30,AT,2005,50.5
YR,T,Y31,AT,2005,49.5
YR,T,Y32,AT,2005,48.6
YR,T,Y33,AT,2005,47.6
YR,T,Y34,AT,2005,46.6
YR,T,Y35,AT,2005,45.7
YR,T,Y36,AT,2005,44.7
YR,T,Y37,AT,2005,43.7
YR,T,Y38,AT,2005,42.8
YR,T,Y39,AT,2005,41.8
YR,T,Y4,AT,2005,75.9
YR,T,Y40,AT,2005,40.8
YR,T,Y41,AT,2005,39.9
YR,T,Y42,AT,2005,38.9
YR,T,Y43,AT,2005,38.0
YR,T,Y44,AT,2005,37.0
YR,T,Y45,AT,2005,36.1
YR,T,Y46,AT,2005,35.2
YR,T,Y47,AT,2005,34.3
YR,T,Y48,AT,2005,33.3
YR,T,Y49,AT,2005,32.4
YR,T,Y5,AT,2005,74.9
YR,T,Y50,AT,2005,31.5
YR,T,Y51,AT,2005,30.6
YR,T,Y52,AT,2005,29.7
YR,T,Y53,AT,2005,28.8
YR,T,Y54,AT,2005,28.0
YR,T,Y55,AT,2005,27.1
YR,T,Y56,AT,2005,26.2
YR,T,Y57,AT,2005,25.4
YR,T,Y58,AT,2005,24.6
YR,T,Y59,AT,2005,23.7
YR,T,Y6,AT,2005,74.0
YR,T,Y60,AT,2005,22.9
YR,T,Y61,AT,2005,22.1
YR,T,Y62,AT,2005,21.3
YR,T,Y63,AT,2005,20.5
YR,T,Y64,AT,2005,19.7
YR,T,Y65,AT,2005,18.9
YR,T,Y66,AT,2005,18.1
YR,T,Y67,AT,2005,17.3
YR,T,Y68,AT,2005,16.5
YR,T,Y69,AT,2005,15.8
YR,T,Y7,AT,2005,73.0
YR,T,Y70,AT,2005,15.0
YR,T,Y71,AT,2005,14.3
YR,T,Y72,AT,2005,13.6
YR,T,Y73,AT,2005,12.9
YR,T,Y74,AT,2005,12.2
YR,T,Y75,AT,2005,11.5
YR,T,Y76,AT,2005,10.8
YR,T,Y77,AT,2005,10.2
YR,T,Y78,AT,2005,9.6
YR,T,Y79,AT,2005,9.0
YR,T,Y8,AT,2005,72.0
YR,T,Y80,AT,2005,8.4
YR,T,Y81,AT,2005,7.8
YR,T,Y82,AT,2005,7.3
YR,T,Y83,AT,2005,6.8
YR,T,Y84,AT,2005,6.3
YR,T,Y9,AT,2005,71.0
YR,T,Y_GE85,AT,2005,5.9
YR,T,Y_LT1,AT,2005,79.5
YR,F,Y1,AT,2004,81.4
YR,F,Y10,AT,2004,72.5
YR,F,Y11,AT,2004,71.5
YR,F,Y12,AT,2004,70.5
YR,F,Y13,AT,2004,69.5
YR,F,Y14,AT,2004,68.5
YR,F,Y15,AT,2004,67.5
YR,F,Y16,AT,2004,66.6
YR,F,Y17,AT,2004,65.6
YR,F,Y18,AT,2004,64.6
YR,F,Y19,AT,2004,63.6
YR,F,Y2,AT,2004,80.4
YR,F,Y20,AT,2004,62.7
YR,F,Y21,AT,2004,61.7
YR,F,Y22,AT,2004,60.7
YR,F,Y23,AT,2004,59.7
YR,F,Y24,AT,2004,58.7
YR,F,Y25,AT,2004,57.7
YR,F,Y26,AT,2004,56.8
YR,F,Y27,AT,2004,55.8
YR,F,Y28,AT,2004,54.8
YR,F,Y29,AT,2004,53.8
YR,F,Y3,AT,2004,79.4
YR,F,Y30,AT,2004,52.8
YR,F,Y31,AT,2004,51.8
YR,F,Y32,AT,2004,50.9
YR,F,Y33,AT,2004,49.9
YR,F,Y34,AT,2004,48.9
YR,F,Y35,AT,2004,47.9
YR,F,Y36,AT,2004,46.9
YR,F,Y37,AT,2004,46.0
YR,F,Y38,AT,2004,45.0
YR,F,Y39,AT,2004,44.0
YR,F,Y4,AT,2004,78.5
YR,F,Y40,AT,2004,43.0
YR,F,Y41,AT,2004,42.1
YR,F,Y42,AT,2004,41.1
YR,F,Y43,AT,2004,40.1
YR,F,Y44,AT,2004,39.2
YR,F,Y45,AT,2004,38.2
YR,F,Y46,AT,2004,37.3
YR,F,Y47,AT,2004,36.3
YR,F,Y48,AT,2004,35.4
YR,F,Y49,AT,2004,34.4
YR,F,Y5,AT,2004,77.5
YR,F,Y50,AT,2004,33.5
YR,F,Y51,AT,2004,32.6
YR,F,Y52,AT,2004,31.7
YR,F,Y53,AT,2004,30.7
YR,F,Y54,AT,2004,29.8
YR,F,Y55,AT,2004,28.9
YR,F,Y56,AT,2004,28.0
YR,F,Y57,AT,2004,27.1
YR,F,Y58,AT,2004,26.3
YR,F,Y59,AT,2004,25.4
YR,F,Y6,AT,2004,76.5
YR,F,Y60,AT,2004,24.5
YR,F,Y61,AT,2004,23.6
YR,F,Y62,AT,2004,22.8
YR,F,Y63,AT,2004,21.9
YR,F,Y64,AT,2004,21.0
YR,F,Y65,AT,2004,20.2
YR,F,Y66,AT,2004,19.4
YR,F,Y67,AT,2004,18.5
YR,F,Y68,AT,2004,17.7
YR,F,Y69,AT,2004,16.9
YR,F,Y7,AT,2004,75.5
YR,F,Y70,AT,2004,16.0
